,business_id,name,address,city,state,latitude,longitude,stars,review_count,is_open,categories,BusinessAcceptsCreditCards,BikeParking,GoodForKids,ByAppointmentOnly,RestaurantsPriceRange2,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday
179590,8FD2hj952ehzFskvnQ9AJw,Molinaro Ristorante & Bar,2 Ppg Pl,Pittsburgh,PA,40.4406819,-80.0031893,3.5,87,1,"Event Planning & Services, Nightlife, Bars, Caterers, Restaurants, Italian",TRUE,,FALSE,,,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-23:0,11:0-23:0,17:0-21:0
179697,KpfCj839-MPcxM8FKkW7GA,Taco Bell,2343 Noblestown Rd.,Pittsburgh,PA,40.427386,-80.055098,2.5,16,1,"Restaurants, Fast Food, Mexican, Tex-Mex, Tacos",TRUE,FALSE,TRUE,,1,7:0-1:0,7:0-1:0,7:0-1:0,7:0-1:0,7:0-1:0,7:0-1:0,7:0-1:0
179706,66D9bO-p8FG01OfmfX14LA,Eat'n Park,100 Park Manor Dr,Pittsburgh,PA,40.4486141,-80.1621608,3,49,1,"Diners, American (New), American (Traditional), Buffets, Breakfast & Brunch, Restaurants",TRUE,FALSE,TRUE,,1,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0
179774,Yf0rRaOWWGrqvTQ2B3dE0Q,E Town Bar and Grille,304 Butler St,Pittsburgh,PA,40.4953228,-79.9451201,4.5,45,1,"American (Traditional), Restaurants",TRUE,TRUE,TRUE,,1,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,
179930,ZpymIplQK7xrgb9VTa6O2w,Bruegger's Bagels,1801 E Carson St,Pittsburgh,PA,40.42895982,-79.98034939,3.5,26,1,"Restaurants, Bagels, Breakfast & Brunch, Sandwiches, Food",TRUE,TRUE,TRUE,,1,0:0-0:0,5:30-15:0,7:0-14:0,6:0-13:0,5:30-17:0,6:0-16:0,6:0-16:0
180147,O5MzWfMWDeEwkzNVeKdCfg,China Taste,630 E Ohio St,Pittsburgh,PA,40.4541832,-79.9981377,4,21,1,"Restaurants, Chinese",TRUE,,TRUE,,1,11:0-22:30,11:0-22:30,11:0-22:30,11:0-22:30,11:0-23:30,11:0-23:30,12:0-22:30
180211,zc0I2evMOPKNuu1mlm_tsQ,Say Cheese! Pizza,3507 Cable Pl,Pittsburgh,PA,40.4366326,-79.953824,3.5,22,0,"Pizza, Restaurants",TRUE,,TRUE,,2,,11:0-0:0,11:0-0:0,11:0-0:0,11:0-2:0,11:0-2:0,11:0-0:0
180268,osjWmpvboG2FxcFbZyglEA,Alma Pan-Latin Kitchen,7606 Forbes Ave,Pittsburgh,PA,40.43958624,-79.89751605,4,59,0,"Restaurants, Latin American, Food, Tapas/Small Plates, Vegetarian",TRUE,,TRUE,,2,,17:0-22:0,17:0-22:0,17:0-22:0,17:0-23:0,17:0-23:0,17:0-22:0
180445,NG5qynmV0kzxQMFJG7mhEw,Hong Kong Taste,366 Butler St,Pittsburgh,PA,40.4967683,-79.9437313,3,18,1,"Japanese, Restaurants, Chinese",TRUE,TRUE,FALSE,,1,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:30,12:0-22:30,12:0-22:0
180527,ym7uH6ZpCfKQ1Of7eaYGCA,Donte's Pizzeria,6409 Brownsville Rd,Pittsburgh,PA,40.31836,-79.9958954,4,53,1,"Restaurants, Pizza",TRUE,FALSE,TRUE,FALSE,1,0:0-0:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-23:0,11:0-23:0,12:0-20:0
180999,hODnmsq1kK6eA0VLbFQOVw,BRAVO! Cucina Italiana,4976 McKnight Rd,Pittsburgh,PA,40.53137031,-80.00909191,3,78,1,"Cocktail Bars, Gluten-Free, Nightlife, Bars, Italian, Restaurants",TRUE,FALSE,TRUE,,2,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-23:0,11:0-23:0,11:0-21:0
181059,xnmQ1-YwnQJiV4zrP2LDuw,Burger King,647-649 Smithfield Ave,Pittsburgh,PA,40.4428107,-79.9970847,2,24,1,"Fast Food, Burgers, Restaurants",TRUE,,,,1,7:0-23:0,7:0-23:0,7:0-23:0,7:0-23:0,7:0-23:0,7:0-23:0,7:0-23:0
181117,6LTV9xxwSlrUzFGWx1A8EQ,Salonika Gyros,133 6th St,Pittsburgh,PA,40.4432077,-80.0021285,4,81,1,"Restaurants, Greek, Mediterranean",TRUE,TRUE,TRUE,,1,10:30-0:0,10:30-0:0,10:30-0:0,10:30-0:0,10:30-0:0,11:0-0:0,11:0-19:0
181169,OwGCYIwyIHPMfLVOT_7-1g,Sam's Sun Sandwich,2616 Brownsville Rd,Pittsburgh,PA,40.3849545,-79.978469,4.5,39,1,"Restaurants, Sandwiches, Mediterranean",FALSE,TRUE,TRUE,,1,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,
181259,5eMNAkAkbGbktl7zW05B7A,Steel City Subs,51 21st St,Pittsburgh,PA,40.4523159,-79.9838765,4.5,3,1,"Gluten-Free, Food Delivery Services, Salad, Food, Restaurants, Sandwiches, Vegetarian",TRUE,TRUE,,,,,11:0-21:0,11:0-21:0,11:0-21:0,11:0-22:0,10:0-22:0,10:0-15:0
181284,Vg5T_n_JO_Svryi9tFSCiA,Franks Bar and Grill,"728 Copeland St, Fl 2",Pittsburgh,PA,40.451124,-79.9350706,4,12,1,"Nightlife, American (Traditional), Restaurants, Bars",,,,,,,16:0-23:0,16:0-23:0,16:0-23:0,16:0-0:0,11:0-0:0,11:0-22:0
181386,vmR1bRA2liNwwxsUKS1k3w,T-Swirl Crepe,1714 Murray Ave,Pittsburgh,PA,40.437483,-79.9231457,4.5,81,1,"Creperies, Restaurants, Japanese",TRUE,TRUE,TRUE,,1,0:0-0:0,11:0-20:30,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-21:0
181401,3JyqPFOCUHFczVSfiw518w,Kings,155 McMurray Road,Pittsburgh,PA,40.3253415,-80.0649737,2.5,20,0,"Restaurants, Burgers, Breakfast & Brunch, American (Traditional)",TRUE,TRUE,TRUE,,1,6:0-21:0,6:0-21:0,6:0-21:0,6:0-21:0,6:0-22:0,6:0-22:0,6:0-21:0
181597,XxmziAeRqMKwsDjyyjVgeg,Zarra's A Taste of Southern Italy,3887 Bigelow Blvd,Pittsburgh,PA,40.4547313,-79.9543093,3.5,131,1,"Nightlife, Italian, Restaurants",TRUE,TRUE,TRUE,,2,17:0-23:0,17:0-23:0,17:0-23:0,17:0-23:0,17:0-23:0,17:0-23:0,
181599,gjSOLX7d8EmbMi86Me7s1g,The BeerHive,2117 Penn Ave,Pittsburgh,PA,40.4522126,-79.9828278,3.5,134,1,"American (New), Nightlife, Restaurants, Bars",TRUE,TRUE,FALSE,,2,11:30-22:0,11:30-0:0,11:30-0:0,11:30-0:0,11:30-1:0,10:0-2:0,11:0-20:0
181687,V9cuDVUS1NCSfPmmabUkvw,Pittsburgh Fish & Chicken,1312 Benton Ave,Pittsburgh,PA,40.484478,-80.036452,3.5,16,1,"Fish & Chips, Restaurants, Seafood, Chicken Wings",FALSE,,TRUE,,2,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-19:0
181862,IhbvQcaLJh80JhJA-OPv1w,Qdoba Mexican Grill,4860 McKnight Rd,Pittsburgh,PA,40.5292182,-80.007947,3.5,11,0,"Restaurants, Mexican",TRUE,TRUE,TRUE,,1,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-21:0
181923,SLjVCw1XCU9mLgD7yNeHqA,Red Robin Gourmet Burgers and Brews,1230 Settlers Ridge Center Drive,Pittsburgh,PA,40.4391907,-80.1482226,3,65,1,"Restaurants, Burgers, American (Traditional)",TRUE,TRUE,TRUE,,2,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-23:0,11:0-23:0,11:0-22:0
181945,tyCIs0pyyw36apAXdR26WQ,China Gate,1500 Washington Rd,Pittsburgh,PA,40.3569591,-80.0518073,2.5,17,0,"Chinese, Restaurants",TRUE,TRUE,TRUE,,2,11:30-22:0,11:30-22:0,11:30-22:0,11:30-22:0,11:30-23:0,11:30-23:0,12:0-21:0
182153,VpsXhgaBA7-65Gt2zg8Nkg,Industry Public House,140 Andrew Dr,Pittsburgh,PA,40.45195631,-80.17677866,3.5,242,1,"Breakfast & Brunch, American (New), Gastropubs, American (Traditional), Sandwiches, Nightlife, Restaurants, Bars",TRUE,FALSE,FALSE,,2,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,10:0-2:0,10:0-2:0
182156,WcDCiLGrh33-1034jDnWsA,SoFresh,"5 Ppg Pl, Ste 100",Pittsburgh,PA,40.439894,-80.0035439,4.5,8,1,"Salad, American (New), Food, Gluten-Free, Wraps, Restaurants, Breakfast & Brunch, Juice Bars & Smoothies, Vegetarian",TRUE,,,,,10:0-20:30,10:0-20:30,10:0-20:30,10:0-20:30,10:0-20:30,11:0-18:0,
182283,4FyNb9zmHWf57oy24l3Lzg,Larder of East End,147 Julius St,Pittsburgh,PA,40.459257,-79.9117928,4.5,16,1,"Gastropubs, American (Traditional), Restaurants",,,,,,,16:0-21:0,16:0-21:0,16:0-21:0,16:0-22:0,12:0-22:0,12:0-17:0
182347,AYr2URtjoQ8Toh8_Jr4G6A,Rose Tea Cafe,414 S Craig St,Pittsburgh,PA,40.444788,-79.9489549,2.5,79,1,"Food, Bubble Tea, Taiwanese, Chinese, Restaurants",FALSE,TRUE,TRUE,,1,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,12:0-21:0
182477,_ucDskZqK5w1QHkoA_nlRw,Doce Taqueria,1302 East Carson St,Pittsburgh,PA,40.4286123,-79.9851236,4.5,281,1,"Mexican, Restaurants, Food Trucks, Food",TRUE,TRUE,TRUE,,1,11:0-22:0,11:0-0:0,11:0-0:0,11:0-0:0,11:0-3:0,11:0-3:0,11:0-22:0
182607,NbkDsQhfK13ATV79TI4OQg,Chipotle Mexican Grill,8870 Covenant Ave,Pittsburgh,PA,40.568877,-80.023233,3.5,10,1,"Restaurants, Mexican, Fast Food",TRUE,,TRUE,,1,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0
182678,Szl3MsKnwryJGYuPRPMaIg,Applebee's Grill + Bar,"4801 McKnight Rd, North Hills Village Mall",Pittsburgh,PA,40.525277,-80.00592,2,35,1,"Chicken Wings, Bars, Sports Bars, Steakhouses, Nightlife, Restaurants, American (New), American (Traditional), Burgers",TRUE,TRUE,TRUE,FALSE,2,0:0-0:0,11:0-20:0,11:0-0:0,11:0-0:0,11:0-1:0,11:0-1:0,11:0-0:0
182686,kVODXr00qMBklPZTP3X-lQ,Cheerleaders Gentlemen's Club,3100 Liberty Ave,Pittsburgh,PA,40.4588245,-79.9707202,2.5,22,1,"Adult Entertainment, Restaurants, Nightlife, Community Service/Non-Profit, Social Clubs, Bars, Local Services, Arts & Entertainment",TRUE,TRUE,,,2,16:0-2:0,16:0-2:0,16:0-2:0,16:0-2:0,16:0-3:0,16:0-3:0,16:0-2:0
182711,T4PmlxuoVDYekaqsFEG9RA,Olive Garden Italian Restaurant,6000 Robinson Center Dr,Pittsburgh,PA,40.45056955,-80.16156414,3.5,48,1,"Italian, Salad, Restaurants, Nightlife, Bars, Soup, Wine Bars",TRUE,FALSE,TRUE,,2,0:0-0:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-23:0,11:0-23:0,11:0-22:0
182810,#NAME?,The Korner Pub,4 Bower Hill Rd,Pittsburgh,PA,40.387046,-80.0440863,4.5,18,1,"Nightlife, Pubs, American (Traditional), Bars, Restaurants",TRUE,TRUE,,,1,11:30-1:30,11:30-1:30,11:30-1:30,11:30-1:30,11:30-1:30,11:30-1:30,11:30-1:30
182837,v_gCDktW0mMf7pf-jktKzw,Starbucks,7 Market Square,Pittsburgh,PA,40.440254,-80.002256,3,42,1,"Food, Coffee & Tea, Restaurants",TRUE,TRUE,,,1,5:30-21:0,5:30-21:0,5:30-21:0,5:30-21:0,5:30-22:0,6:30-22:0,7:0-22:0
182990,CsbNmQqu9dKFrgcIItevYA,Revel,"242 Forbes Ave, Fl 1",Pittsburgh,PA,40.4401718,-80.0012482,3.5,244,1,"Bars, Breakfast & Brunch, Restaurants, Nightlife, Steakhouses, American (New), American (Traditional)",TRUE,TRUE,FALSE,,2,6:0-22:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-0:0,11:0-0:0,10:0-22:0
183005,eulL-ktjA-YlcF3vWeW7vA,McDonald's,148 N Euclid Ave,Pittsburgh,PA,40.46308473,-79.92689162,1.5,10,1,"Coffee & Tea, Burgers, Food, Fast Food, Restaurants",,,,,1,6:0-23:0,6:0-23:0,6:0-23:0,6:0-23:0,6:0-23:0,6:0-23:0,6:0-23:0
183032,jPqrHW9lXfdtQDmm2wzyrw,Abay Ethiopian Cuisine,130 S Highland Ave,Pittsburgh,PA,40.460212,-79.925355,4,122,0,"Restaurants, Ethiopian, Vegan, Vegetarian",TRUE,,TRUE,,2,,17:0-22:0,17:0-22:0,17:0-22:0,17:0-23:0,23:0-23:0,
183133,tqyhUt1OyImr8hT3wQ0a4A,BFG CafÃ©,5335 Penn Ave,Pittsburgh,PA,40.4647305,-79.9372033,4,50,1,"Pizza, Greek, Restaurants, Mediterranean",TRUE,TRUE,TRUE,,1,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,12:0-19:0,
183169,K6AKMjAdCSe8xllsbyeL9Q,Asia Tea House,4230 Forbes Ave,Pittsburgh,PA,40.44272405,-79.95281349,3,59,1,"Bubble Tea, Chinese, Fast Food, Tea Rooms, Restaurants, Food",TRUE,TRUE,TRUE,,1,0:0-0:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,12:0-20:0,12:0-20:0
183254,fzL7sTgCYhoSIUpcQ7mrBA,Elliott's BBQ and Steakhouse,611 Old Clairton Rd,Pittsburgh,PA,40.3253741,-79.956298,3.5,18,0,"Food, Bars, Nightlife, Restaurants, Steakhouses, Barbeque",TRUE,TRUE,TRUE,,2,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-2:0,11:0-2:0,11:0-22:0
183285,uDTh-jplczxX9iv6flcrBA,Walid's Fish And Chicken,1000 Chartiers Ave,Pittsburgh,PA,40.4441899,-80.0405876,4,9,1,"Chicken Wings, Seafood, Fish & Chips, Restaurants",TRUE,TRUE,TRUE,,1,10:30-23:0,10:30-23:0,10:30-23:0,10:30-23:0,10:30-23:0,10:30-23:0,10:30-23:0
183304,s-KLvUupHmeIKI8y9Nlwpw,Istanbul,4130 Butler St,Pittsburgh,PA,40.4701982,-79.9605128,3,9,0,"Restaurants, Turkish, Middle Eastern",,,TRUE,,2,17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0,11:0-22:0,11:0-15:0
183427,8VFjKdMN1pJR7Ze3joXIHA,Rowdy BBQ,3900 Saw Mill Run Blvd,Pittsburgh,PA,40.370574,-79.982416,4,83,1,"Barbeque, Restaurants",TRUE,TRUE,TRUE,,1,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0
183500,Jo-FI_CqvUgnupd1JSoStg,Howard's Tavern,98 Center Ave,Pittsburgh,PA,40.5091414,-80.0286328,4.5,3,1,"American (Traditional), Restaurants, Bars, Nightlife",TRUE,FALSE,TRUE,,1,9:0-0:0,9:0-0:0,9:0-0:0,9:0-0:0,9:0-0:0,9:0-0:0,
183511,jalA5zHW8ZfY3RSPG7oDxQ,Cafe Du Jour,1107 E Carson St,Pittsburgh,PA,40.4288822,-79.987139,4.5,190,1,"Mediterranean, Restaurants, French, Modern European",FALSE,TRUE,FALSE,,2,,17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0,
183722,tpJrlhn5QPI0ehDyYjN7qg,Szmidt's Old World Deli,509 Greenfield Ave,Pittsburgh,PA,40.4257412,-79.9420186,4.5,88,0,"Event Planning & Services, Food, Restaurants, Caterers, Specialty Food, Delis",TRUE,TRUE,TRUE,,1,,11:0-19:0,11:0-19:0,11:0-19:0,11:0-19:0,11:0-15:0,
183835,LH9YFarEKe_ByAl6xeeegQ,The Original BSBâ€™s - Avalon,344 Union Ave,Pittsburgh,PA,40.5036656,-80.0618465,4.5,105,1,"Restaurants, Sandwiches, Burgers, Chicken Wings",TRUE,TRUE,TRUE,,1,16:30-23:0,16:30-23:0,16:30-23:0,16:30-23:0,11:0-0:0,11:0-0:0,12:0-21:0
183974,fOiEnLJk4qnp8j7onjvm4A,Alquisiras Paleteria,2056 Broadway Ave,Pittsburgh,PA,40.4053716,-80.0301538,4.5,14,1,"Mexican, Food, Restaurants, Ice Cream & Frozen Yogurt",TRUE,,TRUE,,1,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,10:0-10:15,10:0-22:0,10:0-22:0
184035,EzISn_Ke-SSqziUE6zPK4Q,Philly Pretzel Factory,2311 Babcock Blvd,Pittsburgh,PA,40.51166099,-79.99664102,4,9,1,"Pretzels, Food, German, Event Planning & Services, Caterers, Bakeries, Hot Dogs, Restaurants",TRUE,,,,1,7:0-20:0,7:0-20:0,7:0-20:0,7:0-20:0,7:0-20:0,7:0-20:0,9:0-19:0
184071,63iOXcDVSr8Jm0C8mjzo6g,McDonald's,1 Poplar St,Pittsburgh,PA,40.42735694,-80.05340262,1.5,12,1,"Burgers, Hot Dogs, Restaurants, Coffee & Tea, Food, Fast Food",TRUE,,TRUE,,1,5:0-0:0,5:0-0:0,5:0-0:0,5:0-0:0,5:0-2:0,5:0-2:0,5:0-0:0
184190,5miOOTlAtDJQtTwuQXgYxw,Bar Louie,"330 N Shore Dr, Bldg 1B",Pittsburgh,PA,40.44623,-80.0106372,3.5,203,1,"Salad, American (New), Cocktail Bars, Burgers, Restaurants, Nightlife, Sandwiches, American (Traditional), Gastropubs, Bars, Sports Bars",TRUE,TRUE,TRUE,,2,11:0-2:0,11:0-2:0,11:0-2:0,16:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0
184212,aF_x0B6UhX5YRe0LAdtUOQ,Treats â€˜N Beans,118 Meyran Ave,Pittsburgh,PA,40.4407395,-79.9587585,4.5,31,1,"Cafes, Specialty Food, Creperies, Chocolatiers & Shops, Coffee & Tea, Restaurants, Waffles, Desserts, Food",TRUE,,,,,10:0-23:0,10:0-23:0,10:0-23:0,10:0-23:0,10:0-0:0,10:0-0:0,10:0-22:0
184566,JacuuWTDI4EU5-t7G6OIFw,Emilia Romagna,108 19th St,Pittsburgh,PA,40.450978,-79.9849056,3,9,0,"Restaurants, Italian",TRUE,,TRUE,,2,16:0-23:30,16:0-23:30,16:0-23:30,16:0-23:30,16:0-23:30,16:0-23:30,
184811,5b8x_kMnx_r_1_UOyD_poQ,Crafton Pizzeria,98 Noble Ave,Pittsburgh,PA,40.4341516,-80.0656639,2,3,0,"Restaurants, Pizza",,,,,,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-0:0,11:0-0:0,11:0-0:0
184977,3rf5VUEu1jlU2-EdiRmIBw,Garden Bar Lounge,4912 Gardenville Rd,Pittsburgh,PA,40.3458277,-80.0073113,4,8,1,"Restaurants, American (Traditional), Bars, Nightlife, Cocktail Bars",TRUE,,FALSE,,1,11:0-0:0,11:0-0:0,11:0-0:0,11:0-0:0,11:0-2:0,11:0-2:0,
185072,MBirSnTW4pt2k7Ny6KC72w,Szechuan Express,125 Oakland Ave,Pittsburgh,PA,40.4417932,-79.9571431,3,84,1,"Chinese, Restaurants, Szechuan, Cantonese",TRUE,TRUE,TRUE,,1,0:0-0:0,10:30-22:0,10:30-22:0,10:30-22:0,10:30-21:0,11:0-22:0,11:30-21:30
185080,CZKkoMlqu0N0zCFK-3T_Fg,Spoon,134 S Highland Ave,Pittsburgh,PA,40.460065,-79.925243,4,341,1,"Restaurants, American (New)",TRUE,TRUE,FALSE,,3,17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0,17:0-23:0,17:0-23:0,17:0-21:0
185405,jL4jM7u2lFEDWBXB-RmGwQ,bufords Kitchen,1014 Fifth Ave,Pittsburgh,PA,40.49743484,-80.25710073,2.5,4,1,"American (New), Southern, Restaurants",,,,,,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0
185431,OR5zHbM31BGqxbZhIT1oYw,Porked,5203 Interboro Ave,Pittsburgh,PA,40.370043,-79.9127375,5,30,1,"Sandwiches, American (New), Restaurants",TRUE,FALSE,TRUE,,2,0:0-0:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-18:0
185643,c9UmJiX2G7hKMpivZ3h1oQ,"Pastoli's Pizza, Pasta & Paisans",1900 Murray Ave,Pittsburgh,PA,40.4358226,-79.9230998,4,130,1,"Gluten-Free, Italian, Chicken Wings, Vegan, Vegetarian, Restaurants, Pizza",TRUE,FALSE,TRUE,,2,0:0-0:0,14:0-22:30,14:0-22:0,11:0-22:0,11:0-0:0,11:0-0:0,11:0-22:0
185665,xZfPdAYeimiruXuGR4nSUA,East End Food Co-Op,7516 Meade St,Pittsburgh,PA,40.4481991,-79.8954753,4.5,112,1,"Vegetarian, Food, Specialty Food, Restaurants, Health Markets",TRUE,TRUE,TRUE,,2,8:0-21:0,8:0-21:0,8:0-21:0,8:0-21:0,8:0-21:0,8:0-21:0,8:0-21:0
185906,Z9sj68sa1c-v1y4oKoOH5Q,AJ's Inca Peruvian Restaurant,500 Liberty Ave,Pittsburgh,PA,40.4414036,-80.00341668,3.5,10,0,"Peruvian, Restaurants",TRUE,,TRUE,,1,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,12:0-20:0,
185941,TbDd4tvXevqZt_9cwgw9sQ,Azorean Cafe,4715 Liberty Ave,Pittsburgh,PA,40.4620671,-79.949227,4.5,76,1,"Restaurants, Cafes, Caterers, Breakfast & Brunch, Portuguese, Iberian, Event Planning & Services",TRUE,TRUE,TRUE,,1,0:0-0:0,7:30-14:0,7:30-16:30,7:30-14:0,7:0-16:30,7:30-17:0,7:30-17:0
186160,wbKGU8Epr2jKX74jWpd4Aw,Earth Inspired Salads,611 William Penn Pl,Pittsburgh,PA,40.4414818,-79.9965325,4,27,1,"Sandwiches, Vegetarian, Restaurants, Soup, Gluten-Free, Salad",TRUE,TRUE,TRUE,,2,7:0-18:0,7:0-18:0,7:0-18:0,7:0-18:0,7:0-18:0,,
186222,B1dCyA21u1mG1bcrq9TTYg,Hook Fish & Chicken,11644 Frankstown Rd,Pittsburgh,PA,40.4652039,-79.8272012,3,13,1,"Fish & Chips, Chicken Wings, Restaurants, Seafood",FALSE,TRUE,TRUE,,1,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-23:0,11:0-23:0,11:0-22:0
186225,WBwB_ydYDNHwwd5U2U8UvQ,Jimmy John's,1027 Penn Ave,Pittsburgh,PA,40.4447292,-79.995106,2.5,20,1,"Fast Food, Food, Delis, Food Delivery Services, Sandwiches, Restaurants",TRUE,TRUE,TRUE,,1,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0
186244,QWA-sRNX-9npPFCkTIkxng,New York Original,100 5th Ave,Pittsburgh,PA,40.441567,-80.00286,4,6,1,"Shaved Ice, Restaurants, Hot Dogs, Food, Juice Bars & Smoothies",FALSE,TRUE,TRUE,,1,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-22:0,11:0-22:0,12:0-17:0
186301,3_tWe-D5if9y8RrmMrN7AQ,Kiku Japanese Restaurant,225 W Station Square Dr,Pittsburgh,PA,40.434127,-80.00605,4,133,1,"Japanese, Restaurants, Sushi Bars",TRUE,TRUE,TRUE,,2,17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0,17:0-23:0,16:30-23:0,16:30-22:0
186346,FLy12rk1O6hpxuYzov9m-A,Subway Restaurants,4028 Beechwood Blvd,Pittsburgh,PA,40.4271791,-79.9377642,2.5,6,1,"Restaurants, Sandwiches, Fast Food",TRUE,,TRUE,,1,8:0-22:0,8:0-22:0,8:0-22:0,8:0-22:0,8:0-22:0,9:0-21:0,9:0-20:0
186394,hsRjct8UiUHU54B983GmcA,Robert Wholey and Co Fish Market,1711 Penn Ave,Pittsburgh,PA,40.450111,-79.9858749,4,244,1,"Meat Shops, Specialty Food, Restaurants, Grocery, Seafood Markets, Seafood, Food",TRUE,TRUE,TRUE,FALSE,2,0:0-0:0,8:0-17:30,8:0-17:30,7:0-17:30,7:0-18:0,7:0-18:0,7:0-17:0
186434,gvmhnxxuS6BrPoIuBYd6dw,Nancettas Ristorante,1200 Old Freeport Rd,Pittsburgh,PA,40.4880659,-79.8782485,3.5,49,1,"Restaurants, Italian",TRUE,TRUE,TRUE,,2,16:30-21:0,16:30-22:0,16:30-22:0,16:30-22:0,16:30-23:0,16:30-23:0,
186489,ndE42tcNzqjSEW_Ciz2BOw,Penn Avenue Fish Company,308 Forbes Ave,Pittsburgh,PA,40.4398109,-80.0005256,3.5,112,0,"Sushi Bars, Seafood, Restaurants",TRUE,TRUE,FALSE,,2,11:0-16:0,11:0-16:0,11:0-22:0,11:0-22:0,11:0-22:30,17:0-22:30,
186509,zXaW8C2qtFHGVTETEcUX9g,Cracker Barrel Old Country Store,200 Davis Blvd,Pittsburgh,PA,40.4498209,-80.1733297,3.5,93,1,"Event Planning & Services, Comfort Food, American (Traditional), Restaurants, Caterers, Southern, Soul Food, Breakfast & Brunch",TRUE,FALSE,TRUE,,2,6:0-20:0,6:0-22:0,6:0-22:0,6:0-22:0,6:0-23:0,6:0-23:0,6:0-22:0
186596,hTZGMEKTtaY0wwB-czFxxA,Sushi Too,5432 Walnut St,Pittsburgh,PA,40.4507666,-79.9341321,3,147,1,"Sushi Bars, Japanese, Seafood, Restaurants",TRUE,TRUE,TRUE,,2,11:30-22:0,11:30-22:0,11:30-22:0,11:30-22:0,11:30-23:0,12:0-23:0,12:0-21:30
186782,z7ns1g4S82kaBdIAC_RMRw,Subway,1000 Airport Blvd,Pittsburgh,PA,40.49495347,-80.24507471,3,5,0,"Restaurants, Sandwiches, Fast Food",TRUE,FALSE,TRUE,,1,6:0-20:30,6:0-20:30,6:0-20:30,6:0-20:30,6:0-20:30,6:0-18:0,6:0-20:30
186825,2EhBiUnUTl_H2s4DXdKCTg,Bistro 19,711 Washington Rd,Pittsburgh,PA,40.380092,-80.044438,4,175,1,"Bistros, Restaurants, American (New)",TRUE,TRUE,FALSE,,2,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-23:0,11:0-23:0,16:0-21:0
186986,7ndalFukYiEalNeN4eL9vQ,Texas Roadhouse,3466 William Penn Hwy,Pittsburgh,PA,40.42931459,-79.80992384,3,50,1,"Barbeque, Restaurants, Steakhouses",TRUE,,TRUE,,2,0:0-0:0,16:0-22:0,16:0-22:0,16:0-22:0,15:0-23:0,11:30-23:0,11:30-22:0
186993,3gkqdLgL1Ca0hy1YRsA2Gw,V3 Flatbread Pizza,4500 Butler St,Pittsburgh,PA,40.4720775,-79.9590106,4,55,1,"Restaurants, Pizza",TRUE,TRUE,TRUE,,1,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-23:0,11:0-23:0,11:0-21:0
